ID,CATEGORY,TOPICS,SOURCE,HEADLINE,TEXT,LINK,
224,1,Health,ABC sociedad,La Unión Europea podría prohibir los kebabs por sus riesgos para la salud,"La Unión Europea podría prohibir los kebabs por sus riesgos para la salud
Esta comida, originaria de Turquía, podría ser prohibida debido a sus vínculos con enfermedades cardiovasculares
Ante el revuelo generado por esta noticia, desde Prensa de la Comisión Europea en español han desmentido que se vaya a prohibir la venta
Los amantes del kebab tienen que preocuparse, pues pronto podrían dejar de comerlo. La comisión de Salud del Parlamento Europeo rechazó este martes una propuesta de la Comisión Europea que autorizaría la presencia como aditivos de fosfatos en la carne de kebab, ya sea de cordero, ternera o pollo, por sus posibles efectos sobre la salud de los seres humanos. Es decir, la Unión Europea podría hacer ilegal este tipo de comida.
Ante el revuelo generado por esta noticia, desde la cuenta de Twitter de Prensa de la Comisión en español han desmentido que se vaya a prohibir la venta. «Ni la Comisión, ni ningún Estado miembro está cuestionando el uso del fosfato como aditivo que es importante la seguridad alimentaria de los preparados como los kebabs.».
Esta objeción fue aprobada con *NUMBER* votos a favor y *NUMBER* en contra en la comisión europarlamentaria y la propuesta de Bruselas quedará bloqueada si también recibe el respaldo de la Eurocámara durante la sesión plenaria de mediados de dciembre.
La comida, originaria de Turquía, podría ser prohibida debido a sus vínculos con enfermedades cardiovasculares, tal como explica el medio «Metro UK». Sin embargo, propietarios de locales en los que se vende este tipo de alimento están comenzando a responder a la posibilidad de que se prohíba, especialmente en Alemania, alegando que la carne que utilizan necesita esos aditivos para mantenerse jugosa y llena de sabor, tanto durante el transporte como en sus asadores.
Ha habido también acusaciones de «discriminación al kebab» debido a que algunas salchichas que contienen fosfatos todavía estarían permitidas. «Están buscando maneras de dañar a las empresas turcas aquí», ha asegurado al citado medio Baris Donmez, dueño de un restaurante de kebab abierto las *NUMBER* horas en el distrito berlinés de Mitte.
«Si el Parlamento Europeo se sale con la suya, esta sería la sentencia de muerte para toda la industria del doner kebab en la Unión Europea», ha dicho Kenan Koyuncu, de la Asociación Alemana de Productores de Doner Kebab, al diario alemán Bild. Renate Sommer, miembro del partido conservador de la canciller alemana Angela Merkel en el Parlamento Europeo, escribió en Facebook que «la prohibición de la adición de fosfato sería el final de la producción de doner y provocaría la pérdida de miles de empleos».
Las normas europeas prohíben en términos generales la presencia de fosfatos en preparaciones de carne, pero estos aditivos están cada vez más presentes debido a la aprobación de excepciones para determinados productos. El objetivo es proteger su sabor y retener el agua.
Los eurodiputados recuerdan la existencia de estudios de *NUMBER* y *NUMBER* que demuestran la relación de los fosfatos en alimentos con unos mayores riesgos cardiovasculares. La Agencia Europea de Seguridad Alimentaria (EFSA), por el contrario, descarta la posibilidad de atribuir este riesgo a la ingesta de fosfatos.
Esta agencia europea, en cualquier caso, ha garantizado que evaluará de nuevo los posibles efectos de la presencia de fosfatos en alimentos como aditivos antes del *NUMBER* de diciembre del próximo año.",http://www.abc.es/sociedad/abci-union-europea-podria-prohibir-kebabs-riesgos-para-salud-201712021351_noticia.html,
225,1,Health,Merca2.0,Crisis de marca: KFC sirve rata en lugar de pollo,"Crisis de marca: KFC sirve rata en lugar de pollo
California, Estados Unidos.- Un agente de seguridad pidió una orden de pollo y le fue entregada con una desagradable sorpresa incluida. Un escándalo que perjudica la reputación de KFC a nivel global.
Crisis de marca: más de *NUMBER* mil autos Volkswagen ponen en riesgo a sus conductores
El guardia ordenó tres piezas de pollo y partió del lugar, al morder la pieza tuvo una sensación desagradable y la escupió al ver que la pieza tenía forma de roedor. Inmediatamente tomó fotografía de sus alimentos y se viralizó en segundos por redes sociales. Según afirma el personal de la cadena de comida rápida, aunque no es suficiente evidencia la figura de la pieza, están dispuestos a realizar pruebas de laboratorio para corregir el error.
Esta situación no es la primera vez que se suscita en restaurantes de fast food, pues se han visto gravemente afectadas marcas como McDonald's, Domino's Pizza, Pizza Hut y Burger King, entre otras.
Una cucaracha dentro de una hamburguesa de McDonald's.
Un cuchillo dentro de una baguette de Subway.
Y así como estos ejemplos, existen gran cantidad de descuidos que comenten en la industria alimenticia, lo cual repercute en la credibilidad y reputación de la marca. Descuidos que muchas veces no tienen solución.",https://www.merca20.com/crisis-de-marca-kfc-sirve-rata-en-lugar-de-pollo/,
226,0,Health,El Universal,OMS recomienda fármaco para prevenir hemorragia postparto,"OMS recomienda fármaco para prevenir hemorragia postparto
Alrededor de *NUMBER* mil mujeres mueren cada año debido a una hemorragia postparto
El ensayo clínico de la OMS contempló a cerca de *NUMBER* mil mujeres.
La Organización Mundial de la Salud (OMS) recomendó un nuevo fármaco como primera elección para prevenir el sangrado excesivo después del parto, pues ha demostrado su eficacia para ayudar a salvar la vida de las madres en países de bajos y medianos ingresos.
El medicamento, llamado carbetocina termostable, es una alternativa tan segura y efectiva como la oxitocina, la cual es recomendada en la actualidad por la organización, pero su manejo es más fácil porque no requiere refrigeración y conserva su eficacia durante al menos tres años.
La oxitocina es muy eficaz, pero debe almacenarse y transportarse a una temperatura de entre ocho y dos grados centígrados, condición que es difícil en muchos países donde al ser expuesta al calor pierde efectividad, privando a las mujeres de su efecto benéfico. Un estudio dirigido por la OMS, en colaboración con Ferring Pharmaceuticals, demostró que la carbetocina termoestable no está sujeta a refrigeración, conserva su eficacia durante al menos tres años almacenada a *NUMBER* grados centígrados y *NUMBER* por ciento de humedad relativa.
""Este es un nuevo desarrollo verdaderamente alentador que puede revolucionar nuestra capacidad para mantener vivas a las madres y los bebés"", afirmó el doctor Tedros Adhanom Ghebreyesus, director general de la OMS.
Alrededor de *NUMBER* mil mujeres mueren cada año debido a una hemorragia postparto, lo que aumenta el riesgo de que sus bebés también mueran en el plazo de un mes, en promedio.
El ensayo clínico de la OMS contempló a cerca de *NUMBER* mil mujeres que dieron a luz por vía vaginal en Argentina, Egipto, India, Kenia, Nigeria, Singapur, Sudáfrica, Tailandia, Uganda y Reino Unido, donde al azar se aplicó a cada una de ellas una inyección única de carbetocina u oxitocina, inmediatamente después del parto. Ambos medicamentos se mantuvieron a las temperaturas requeridas para garantizar su eficacia. Metin Gülmezoglu, del Departamento de Salud Reproductiva e Investigación de la OMS, destacó que el desarrollo de un fármaco para prevenir la hemorragia post parto que es efectivo en condiciones cálidas y húmedas es una muy buena noticia para millones de mujeres que dan a luz en lugares sin acceso a refrigeración.
La OMS indicó en un comunicado que una vez probada la eficacia de la carbetocina, el siguiente paso es la revisión y aprobación regulatoria por parte de los países.
Los expertos afirman que esto allana el camino para que la carbetocina termoestable pueda ofrecerse a todas las mujeres que dan a luz por vía vaginal en hasta *NUMBER* países en todo el mundo, particularmente en aquellos donde la oxitocina no puede tener las condiciones de refrigeración que requiere",http://www.eluniversal.com.mx/ciencia-y-salud/salud/oms-recomienda-farmaco-para-prevenir-hemorragia-postparto,
227,0,Health,BBC News,¿Sabes cuántas calorías se queman jugando ajedrez?,"¿Sabes cuántas calorías se queman jugando ajedrez?
Los torneos de ajedrez y juegos de cartas como el bridge y póker siempre se cubren en las páginas deportivas de los diarios o la correspondiente sección en los noticieros.
No es para menos. Los jugadores del ""juego ciencia"", como los de bridge y póker, siempre acusan un cansancio enorme, tanto físico como mental, después de un largo partido.
Sin embargo, hay quienes cuestionan que se coloque el rótulo ""deporte"" a dichas actividades, pues arguyen que no involucran esfuerzo físico.
Recientemente, Sports England, el ente gubernamental que rige el deporte en Inglaterra, rehusó otorgar fondos a la organización nacional de bridge, English Bridge Union, con el argumento de que un deporte debe ser una ""actividad con el objetivo de mejorar el estado físico y el bienestar"".
De acuerdo a los cálculos de un libro sobre la fisiología del ejercicio, una persona que pesa *NUMBER* kilos quemaría *NUMBER* calorías por hora jugando cartas (mientras que quemaría unas *NUMBER* si montara bicicleta a paso ligero, por ejemplo), si lo hace como esparcimiento en lugar de estar en un torneo de alto nivel.
Según Mark Burnley, profesor de Deporte y ejercicio de la Universidad de Kent, en el sur de Inglaterra, es ""esencialmente idéntico en términos de gasto de energía"" a estar sentado quieto durante el mismo período.
Heather Dhondy, integrante del equipo inglés de bridge, reconoce que ""no involucra mucha actividad física"" pero, de todas formas, exige tener un buen estado físico, ya que la gente ""puede pasarse hasta nueve horas diarias jugando"".
Los grandes maestros de ajedrez consumen entre *NUMBER* y *NUMBER* calorías al día cuando están en competencia, asegura Robert Sapolsky, profesor de neurología de la Universidad de Stanford, en California, EE.UU.
""Generan un estrés psicológico masivo simplemente con el pensamiento. Hacen lo mismo que una bestia que acaba de abrirle el estómago a su más grande rival, pero todo está hecho con el pensamiento, las memorias y la emoción"".
El corresponsal de ajedrez del diario Daily Telegraph, Malcolm Pein, ha notado que los jugadores pierden peso durante los torneos.
""Es como estar en exámenes finales durante nueve días seguidos, cada examen con una duración de cinco horas y con las preguntas cambiando a cada instante"".
Los partidos que se juegan contra el reloj también requieren destreza, añade, recordando que una vez tuvo que efectuar tres movidas en un segundo porque se le había acabado el tiempo asignado.
No obstante, Burnley es escéptico con respecto a las cifras calóricas de las que habla Sapolsky.
""Ese es el tipo de nivel que se esperaría de correr una etapa del Tour de France"".
Cualquiera que sea la producción calórica durante un torneo, es muy común que los jugadores élite de ajedrez naden o troten como parte de su preparación física.
Los mejores jugadores de póker se entrenan más y se alimentan bien para mejorar la resistencia.
Pero Burnley sostiene que hay ""poca evidencia"" para demostrar que el buen estado físico mejora el desempeño en el ajedrez, póker o bridge.
Pero Pein no está de acuerdo: ""Dejé de jugar ajedrez después de cumplir *NUMBER*. No podía aguantar el ritmo por más de cuatro horas. Demanda mucho físicamente"".",http://www.bbc.com/mundo/noticias/2015/09/150925_salud_Deporte_ajedrez_calorias_finde_wbm,
228,1,Health,El Dizque,Descubren que las campechanas son más eficaces que el viagra,"Descubren que las campechanas son más eficaces que el viagra
Científicos de la Universidad Nacional Autónoma de México dieron a conocer los resultados de su más reciente investigación, con la cual demostraron que la ingestión de una campechana, entre una hora y media hora antes de la relación sexual, no sólo mejora el desempeño del varón, sino que aumenta su resistencia y la duración de las erecciones.
""La particular combinación de ingredientes tiene un impacto positivo en la producción de testosterona y adrenalina, las cuales, combinadas, crean un efecto realmente notable en el varón, sin importar la edad"", señaló el profesor Morbonio Guiño Codazo, responsable del estudio.
En los experimentos, los sujetos lograron mantener relaciones durante más de seis horas seguidas, sin demostrar ningún signo de agotamiento. Y lo mejor de todo, es que no se presentaron efectos secundarios o reacciones adversas.
Los resultados del estudio provocaron que las principales panaderías del país y barrios circunvecinos comenzaran a aumentar la producción de campechanas, pero se teme que en cuestión de horas haya desabasto del codiciado pan.
Cabe destacar que el grupo del profesor Codazo también ha logrado excelentes resultados con las chilindrinas en el mejoramiento del desempeño sexual femenino, pero las pruebas en ese apartado aún se encuentran en fase preliminar.",https://www.eldizque.com/descubren-que-las-campechanas-son-mas-eficaces-que-el-viagra/,
229,1,Health,La voz popular,LA UNIVERSIDADES MADRILEÑAS CIERRAN SUS PUERTAS A CAUSA DEL ÉBOLA,"LA UNIVERSIDADES MADRILEÑAS CIERRAN SUS PUERTAS A CAUSA DEL ÉBOLA
El ébola en Madrid es una realidad, la capital española se ha contagiado de la epidemia africana, ¿gobierno, pateras, inmigración, malos protocolos…? no es hora de buscar culpables, sino de actuar…
Así opinan los rectores de las universidades madrileñas, que han decidido en reunión extraordinaria aparcar la actividad docente a partir de mañana *NUMBER* de octubre, al menos, durante *NUMBER* días, hasta el próximo lunes *NUMBER*.
La suspensión cautelar de las clases en las universidades ha sido aprobada por unanimidad, reunidos los rectores de la Universidad Autónoma de Madrid, la Universidad Politécnica de Madrid, la Universidad Complutense, la Universidad Rey Juan Carlos y la Universidad Carlos III, entre otras.
El objetivo de cerrar las universidades madrileñas durante *NUMBER* días es evitar contagios en las aulas universitarias.
Los expertos no se muestran preocupados
Universidad Autónoma de Madrid - suspesión por ébola
La Universidad Autónoma de Madrid muestra un aviso ya en su web. (*URL*)
Aunque la población general ya muestra síntomas de alerta, algunos expertos se han posicionado en contra del alarmismo frente a la epidemia de ébola en España, alegan las siguientes razones:
El contagio sólo se produce por el contacto directo por fluidos, tiene una forma de contagio similar al Sida, por lo que no hay que preocuparse salvo que tratemos directamente con enfermos y sus fluidos (como el personal sanitario).
La tasa de mortalidad ronda el *NUMBER*% con pocos medios médicos, en un país como España no debería superar el *NUMBER*%. Aún así la mortalidad del virus del ébola es elevada.
El personal de riesgo de contagio de ébola es el sanitario, los alumnos universitarios no tienen por qué verse expuestos al virus.
Otras enfermedades como la gripe, el paludismo o la meningitis causan más muertes que el ébola y son mucho más contagiosas.
Aún así, nadie se ha opuesto al cierre cautelar de las universidades, otras instituciones educativas podrían seguir sus pasos en los próximos días.
Las clases se reanudarán cuando se controle la epidemia de ébola
Los expertos más alarmistas calculan que habrá unos *NUMBER* casos de ébola en España que serán descubiertos en los próximos *NUMBER* días, una cifra nada desdeñable pero que para nada se acerca a una pandemia, de hecho, los infectados por el virus de la gripe durante los próximos *NUMBER* días serán unos *NUMBER*, y por ello nadie se asusta…
La decisión de reanudar las clases en las aulas de las universidades de Madrid se tomará el próximo día *NUMBER* de octubre, cuando el consejo de retores de las universidades madrileñas tiene previsto volver a reunirse para decidir si las suspensión cautelar de las clases concluye para reanudar las mismas el día *NUMBER* o se prorroga algunos días más.",http://lavozpopular.com/la-universidades-madrilenas-cierran-sus-puertas-por-el-ebola/,
230,0,Health,BBC News,"Fentanilo, la droga *NUMBER* veces más potente que la heroína que tiene en alerta a EE.UU.","Fentanilo, la droga *NUMBER* veces más potente que la heroína que tiene en alerta a EE.UU.
Es barato y su efecto es inmediato y poderoso, aunque también letal.
El fentanilo, un opiáceo para tratar el dolor asociado al cáncer, entre otras enfermedades, es una de las drogas que más preocupa actualmente a las autoridades en Estados Unidos, donde se ha disparado el número de muertes por sobredosis asociadas al fármaco.
Es *NUMBER* veces más poderoso que la heroína y hasta *NUMBER* más que la morfina.
""Las sobredosis relacionadas con el fentanilo están aumentando alarmantemente y representan una amenaza significativa a la seguridad y salud pública"", dijo hace un año la Agencia Antidrogas de EE.UU. (DEA, por sus siglas en inglés), en un mensaje de alerta.
Según el último Informe de Drogas de la DEA, ha habido *NUMBER* muertes relacionadas con el fentanilo en Estados Unidos desde finales de *NUMBER* a finales de *NUMBER*, los últimos datos disponibles. La tendencia, según los expertos, se ha mantenido al alza.
La DEA cree, sin embargo, que las muertes son muchas más, ya que el fármaco está detrás de muchas de las sobredosis por heroína, la droga que sigue causando más muertes: más de *NUMBER* en *NUMBER*.
""Epidemia""
El fentanilo está relacionado con la ""epidemia"" de heroína que según las autoridades estadounidenses sufre el país.
El presidente Barack Obama anunció este martes nuevos fondos para frenar la ola de muertes causadas por el consumo de heroína y de analgésicos opiáceos.
""Creo que el público no se da cuenta realmente del alcance del problema"", dijo Obama este martes en una cumbre contra el abuso de drogas y de heroína.
El número de muertes por sobredosis de heroína aumentó en EE.UU. un *NUMBER*% entre *NUMBER* y *NUMBER*.
Los datos locales reflejan el alza de la amenaza del fentanilo en Estados Unidos. El estado de New Hampshire informó de cuatro muertes por fentanilo en dos meses. En Nueva Jersey hubo *NUMBER* en sólo seis meses en *NUMBER*.
En *NUMBER* meses se reportaron *NUMBER* fallecimientos en Pennsylvania.
A los números de muertes se unen los de drogas decomisadas. En *NUMBER*, las autoridades reportaron *NUMBER* incautaciones de fentanilo por los *NUMBER* de *NUMBER*.
Del *NUMBER* de enero al *NUMBER* de septiembre de *NUMBER*, los últimos datos suministrados por la DEA, el número se elevó a *NUMBER*.
Estas son algunas preguntas para entender el fenómeno.
¿Qué es el fentanilo?
Es un narcótico usado como analgésico y anestésico. El opiáceo más potente disponible para el uso médico.
Su potencia y sus efectos inmediatos están detrás de la adicción que genera. La heroína, en comparación, suministra una sensación más duradera, pero menos inmediata, por lo que resulta más fácil de tratar por parte de los servicios médicos de urgencias en caso de sobredosis.
Eso hace incluso que a muchos de los fallecidos por sobredosis se los encuentre con la jeringa en el brazo.
El fentanilo se inyecta, pero también se aplica en parches y se toma en pastillas.
El que se produce en los laboratorios clandestinos, a diferencia del farmacéutico, es el que está detrás de más muertes, ya que se mezcla con la heroína.
Incluso se vende como sustituto porque es un polvo blanco muy similar y se parece también a la cocaína.
Pero el fentanilo es mucho más potente. Los usuarios, muchas veces sin saber de qué se trata, lo consumen como heroína, por lo que con la misma cantidad resulta mucho más letal. Además, la mezcla con cocaína y con heroína aumenta aún más sus efectos, según los expertos.
En la calle recibe otros nombres, como ""China White"".
¿De dónde llega?
La DEA asegura que el fentanilo proviene, sobre todo, de México, donde las autoridades han desmantelado varios laboratorios.
Aunque la amenaza es creciente, el fentanilo no es una droga nueva. Ya entre *NUMBER* y *NUMBER*, más de *NUMBER* muertes fueron atribuidas al fármaco, muchas de ellas en ciudades como Chicago, Detroit y Philadelphia.
Se siguió la pista de las sustancias relacionadas con esos fallecimientos y la DEA llegó a un laboratorio en México. Cuando fue desmantelado, la sustancia casi desapareció del mercado.
Según las autoridades de Estados Unidos, la droga producida en México atraviesa la frontera suroccidental y llega a California y Arizona, desde donde se redistribuye a los principales mercados de la heroína, sobre todo en la costa este.
Cárteles como el de Sinaloa, de acuerdo con lo que se desprende de las investigaciones de la DEA, le agregan a la heroína mexicana dosis de fentanilo o derivados, lo que produce una mayor adicción y más probabilidades de sobredosis.
¿Por qué resurge ahora?
Su uso se enmarca en la llamada ""epidemia"" del consumo de heroína y de opiáceos en todo el país.
Ya no sólo se trata del fentanilo, sino de sus derivados. El actual brote es mucho más amplio geográficamente y envuelve a una mayor tipología de personas, según las autoridades.
De acuerdo a un intermediario citado por The New York Times, diez gramos de fentanilo cuestan USUSD*NUMBER* y se venden al consumidor final por USUSD*NUMBER*, lo que le permite ganar USUSD*NUMBER* por semana.
""Es más barato y el efecto es mejor"", dijo una consumidora al diario neoyorquino.
""Es lo mejor que he tomado"", dijo otro a la revista Macleans de Canadá, donde también el uso de esta droga y sus consecuencias están en ascenso.
Otro dato a tener en cuenta es la adicción a los opiáceos legales.
Según los Centros de Control de Enfermedades de Estados Unidos (CDC, por sus siglas en inglés), *NUMBER* personas mueren en EE.UU. cada día por una sobredosis de analgésicos recetados por médicos. En *NUMBER*, se hicieron en el país *NUMBER* millones de recetas de derivados del opio.
¿Cómo frenarlo?
""El fentanilo seguirá siendo una amenaza mientras continúe la actual producción clandestina"", asegura la DEA en su informe sobre drogas de *NUMBER*.
Los expertos creen que la falta de experiencia de los laboratorios clandestinos que se han sumado a la producción de fentanilo está detrás de muchas muertes.
Esos laboratorios son los primeros interesados en que su producto no produzca más fallecimientos.
Para la DEA, el peligro, insisten, es que los consumidores desconocen que lo están tomando.
""Será consumido sobre todo de forma inconsciente mezclado con heroína y otras drogas"", alerta la DEA.",http://www.bbc.com/mundo/noticias/2016/03/160329_fentanilo_droga_50_veces_mas_potente_que_heroina_alerta_eeuu_dgm,
231,0,Health,Excelsior,¡Cuida lo que comes! Podría darte cáncer,"¡Cuida lo que comes! Podría darte cáncer
El pollo, el huevo, la leche, los embutidos y la cerveza son algunos de los alimentos que contiene sustancias cancerígenas
CIUDAD DE MÉXICO
Investigaciones realizadas en la Universidad Nacional Autónoma de México (UNAM) señalan que por encima del tabaquismo y las infecciones lo que se come es la principal causa de riesgo de cáncer.
De acuerdo con Magda Carvajal, del Instituto de Biología de la UNAM, a diario las personas consumen aflatoxinas, sustancias cancerígenas presentes en alimentos como maíz, arroz, cacahuates, nueces, pistaches, chile, pollo, huevo, leche, embutidos y cerveza.
Según un estudio realizado por Carvajal en la capital del país, *NUMBER* por ciento del maíz blanco y el *NUMBER* por ciento del amarillo están contaminados con aflatoxinas.
Así las tortillas y sus derivados como totopos, sopes y tamales contienen muchas de estas sustancias provenientes del hongo Aspergillus flavus.
En este contexto la especialista afirmó que lo que comemos es la principal causa de riesgo de cáncer, con un *NUMBER* por ciento; delante del consumo de tabaco, responsable en un *NUMBER* por ciento; y las infecciones, con *NUMBER* por ciento.
¿QUÉ RELACIÓN HAY ENTRE LOS PRODUCTOS PROCESADOS Y EL CÁNCER?
Un estudio publicado por 'The BMJ' informa de una posible asociación entre la ingesta de alimentos altamente procesados (""ultraprocesados"") en la dieta y el cáncer. Se necesita más exploración, pero estos resultados sugieren que el consumo cada vez mayor de alimentos ultraprocesados ""puede generar una carga creciente de cáncer en las próximas décadas"", advierten los investigadores.
Los alimentos ultraprocesados incluyen productos horneados y refrigerios envasados, bebidas gaseosas, cereales azucarados, comidas preparadas y productos cárnicos reconstituidos, que a menudo contienen altos niveles de azúcar, grasa y sal, pero carecen de vitaminas y fibra. Se cree que representan hasta el *NUMBER* por ciento de la ingesta total de energía diaria en varios países desarrollados.
Algunos estudios han relacionado los alimentos ultraprocesados con un mayor riesgo de obesidad, presión arterial alta y niveles de colesterol; pero la evidencia firme que relaciona la ingesta con el riesgo de enfermedad aún es escasa. Por ello, un equipo de investigadores con sede en Francia y Brasil se propuso evaluar las posibles asociaciones entre la ingesta de alimentos ultraprocesados y el riesgo de cáncer general, así como los cánceres de mama, próstata e intestinales (colorrectal).
Sus hallazgos se basan en *NUMBER* mil *NUMBER* adultos franceses sanos (*NUMBER*% hombres y *NUMBER*% mujeres) con una edad promedio de *NUMBER* años que completaron al menos dos cuestionarios dietéticos online de *NUMBER* horas, diseñados para medir la ingesta habitual de tres mil *NUMBER* alimentos diferentes.
LIGADOS HASTA A UN *NUMBER* POR CIENTO MÁS DE RIESGO DE CÁNCER
Los resultados muestran que un aumento del *NUMBER*% en la proporción de alimentos ultraprocesados en la dieta se asoció con incrementos del *NUMBER*% en el riesgo de cáncer general y del *NUMBER*% en el riesgo de cáncer de mama. No se encontró relación significativa para cáncer de próstata y colorrectal.",https://www.excelsior.com.mx/nacional/cuida-lo-que-comes-podria-darte-cancer/1248776,
232,1,Economy,Nación Unida,Banxico pronostica crecimiento económico si López Obrador gana las elecciones este primero de Julio,"Banxico pronostica crecimiento económico si López Obrador gana las elecciones este primero de Julio
Pese a las últimas amenazas роr рarte del sectоr emрresarial роr la рrоbable llegada a la Presidencia de Andrés Manuel Lóрez Obradоr, el gоbernadоr del Bancо de Méxicо (Banxicо), se muestra calma e inclusо роsitivо, рues рrevé mayоr crecimientо al esрeradо рara este añо.
Alejandrо Díaz de León, gоbernadоr de Banxicо, indicó que si bien existen riesgоs рara la ecоnоmía mexicana, la institución financiera cоnserva lоs рrоnósticоs de crecimientо del Prоductо Internо Brutо (PIB) mexicanо, e incusо, роdría crecer debidо a lоs resultadоs de la ecоnоmía en el рrimer trimestre del añо.
El bancо central mexicanо nо es el únicо que se muestra орtimista, рues recientemente, la OCDE también reveló la роsibilidad de un mejоr crecimientо рara la ecоnоmía de Méxicо y ahоra el gruро financierо Nоmura, también revela que рersiste cоnfianza entre lоs inversiоnistas internaciоnales.
En un sоndeо hechо роr el bancо jaроnés, se muestra que entre lоs *NUMBER* рarticiрantes del mercadо, incluidоs fоndоs de cоbertura, fоndоs de рensiоnes, inversiоnes a largо рlazо y оtrоs inversоres de Méxicо, Latinоamérica, Estadоs Unidоs y Eurорa, cоnsideran cоmрrar activоs una vez que haya ganadо el tabasqueñо.",https://nacionunida.com/2018/06/01/banxico-pronostica-crecimiento-economico-si-lopez-obrador-gana-las-elecciones-este-primero-de-julio/,
233,0,Economy,El país,El peso cierra su mejor semana desde *NUMBER* tras la victoria de López Obrador,"El peso cierra su mejor semana desde *NUMBER* tras la victoria de López Obrador
La moneda, uno de los mejores termómetros de la economía mexicana, sube un *NUMBER*% y recupera parte del terreno perdido frente al dólar en el último trimestre
El futuro Ejecutivo de Andrés Manuel López Obrador entra con buen pie en los mercados financieros. El peso, uno de los mejores termómetros de la economía mexicana, ha cerrado este viernes su mejor semana en casi siete años, tras la arrolladora victoria del líder de Morena en las urnas el pasado domingo. Muchos inversores auguraban un periodo de turbulencia tras las elecciones, que prolongase la mala racha del segundo trimestre del año. Pero las proyecciones más agoreras se dieron de bruces con una realidad que luce optimista: desde el lunes la divisa mexicana —una de las más líquidas del mundo emergente— ha recuperado casi un *NUMBER*% de valor frente al dólar regresando a números verdes en lo que va de *NUMBER* y a niveles de *NUMBER* pesos por dólar. La Bolsa, por su parte, tocó este viernes su mejor nivel en cinco meses en un ambiente de mayor confianza en el futuro de la segunda economía de América Latina pese a los crecientes tambores de guerra comercial entre las dos mayores economías mundiales: Estados Unidos y China.
Las señales enviadas por López Obrador y su equipo económico desde el mismo momento en el que se confirmó su abultada victoria suenan bien a los inversores. Amantes como son de la ortodoxia fiscal y monetaria, los grandes gestores de activos aplauden las promesas del presidente electo. Y las señales de tranquilidad han sentado de maravilla en los mercados: prudencia fiscal, independencia del banco central, respeto a la libertad de empresa y al Estado de derecho y un cambio de enfoque en la lucha contra la inseguridad, uno de los puntos que más inquieta al capital invertido en México. Caviar para sus oídos, que ha venido acompañado por otra buena noticia: la luna de miel entre el próximo jefe de Estado y de Gobierno y los empresarios mexicanos. Adiós a la inflamada retórica de ambas partes, hola al pragmatismo: por su bien, están condenados a entenderse.
Los grandes nombres del sector financiero mexicano valoran, sobre todo, tres factores. Primero, que no se hayan producido ningún ""evento externo"" en las elecciones del pasado domingo —que se cayese el sistema de recuento de votos o que se produjese algún ciberataque—. Segundo, que los dos candidatos perdedores, Ricardo Anaya y José Antonio Meade, reconociesen su derrota casi inmediatamente. Y tercero, y más importante, el tono del presidente electo en sus primeras intervenciones públicas. ""El mensaje ha sido lo más importante para la evolución positiva del peso"", remarca Alonso Cervera, economista jefe de Credit Suisse para Latinoamérica. ""Ha sido mucho mejor de lo que esperábamos; ha batido, por mucho, nuestras expectativas"", agrega un analista de mercados emergentes de una gran institución financiera estadounidense basado en Nueva York, que prefiere mantenerse en el anonimato.
Aunque la recuperación del peso ha sido una constante en la semana inmediatamente posterior a los tres últimos procesos electorales mexicanos —los de *NUMBER*, *NUMBER* y *NUMBER*—, esta vez los riesgos eran mayores: llega al poder de la opción que menos entusiasmo ha despertado en las plazas financieras a lo largo de toda la campaña. La coyuntura tampoco acompañaba: el peso venía de una zona cercana a mínimos históricos, su peor nivel desde enero de *NUMBER* —en los primeros días de Donald Trump en la Casa Blanca— y la mayor fuente de incertidumbre —la renegociación del Tratado de Libre Comercio de América del Norte (TLC)— permanece abierta y sin visos de solución temprana.
Ni siquiera la holgada mayoría lograda por Morena —el partido de López Obrador— en el Legislativo, uno de los puntos que más inquietaba a los inversores semanas atrás, ha amargado su primera semana como presidente electo. ""La apreciación ha estado apuntalada por los esfuerzos de comunicación de quienes integrarán el próximo Gobierno, incluido López Obrador: durante la semana se dedicaron a reducir la incertidumbre y a reiterar que manejarán políticas económicas prudentes, promercado y que trabajarán en conjunto con el sector empresarial"", subraya Gabriela Siller, de Banco Base, que advierte, no obstante, de que aunque el mercado ""parece tranquilo, vigilará muy de cerca las modificaciones que pueda buscar la Administración en materia energética"", tras la reforma del último sexenio.",https://elpais.com/economia/2018/07/07/actualidad/1530914797_547051.html,
