ID,CATEGORY,TOPICS,SOURCE,HEADLINE,TEXT,LINK,
299,0,Covid-19,AFPFactual,55 personas mueren en EEUU tras recibir la vacuna anti-COVID-19,"Al menos 55 personas mueren en EE.UU. tras recibir la vacuna estadounidense Moderna y Pfizer-BioNTech contra el nuevo coronavirus, causante de la COVID-19.

Así lo ha informado el sábado el Sistema para Reportar Reacciones Adversas a las Vacunas (VAERS, por sus siglas en inglés), que es un sistema de datos federal, según el portal estadounidense The Epoch Times. En algunos casos, los pacientes murieron pocos días después de recibir la vacuna anti-COVID-19.

En un caso, un hombre de 66 años, residente de un hogar de ancianos en Colorado, tenía sueño y se quedó en la cama un día después de recibir la vacuna Moderna. Al día siguiente, el residente “fue observado en la cama, inmóvil, pálido, con los ojos medio abiertos y espuma saliéndole de la boca y sin responder”, indica el informe del VAERS. “No respiraba y no tenía pulso”, añade.

En otro ejemplo, un hombre de 93 años de Dakota del Sur fue vacunado con la inyección Pfizer-BioNTech el 4 de enero, alrededor de las 11.00h, hora local. Aproximadamente dos horas después, dijo que se sentía cansado y no podía continuar con la fisioterapia que estaba haciendo. Luego, lo regresaron a su habitación, donde dijo que le pesaban las piernas. Poco después, dejó de respirar. Además de las muertes, la gente también ha informado de 96 eventos potencialmente mortales tras la vacunación, así como 225 hospitalizaciones y 1388 visitas a la sala de emergencias. No obstante, las autoridades sanitarias estadounidenses dicen que se están investigando los efectos secundarios de las vacunas y afirmas que son seguras.",https://www.hispantv.com/Noticia/salud/485847/vacuna-coronavirus-eeuu-muertos?fbclid=IwAR3EkmAoms-MN0nevjnMG-Z6787rpraHuqbpQDFh6eklQlNY-dC2Bw7Tn9o,
305,0,Covid-19,mpr21,El Tribunal Constitucional de Austria prohibe las mascarillas en las escuelas,"Tras la declaración oficial de pandemia, en mayo el gobierno austriaco, una coalición de reaccionarios y ecologistas, impuso dos medidas a los colegios públicos. Una fue el uso obligatorio de mascarillas por los jóvenes y los docentes y el otro la división de las aulas para que acudieran alternativamente unos días una parte de los alumnos, que el resto de la semana debían permanecer en sus domicilios.

Todas las personas presentes en los edificios escolares, excepto durante el recreo, debían llevar un dispositivo de protección, cubriendo la boca y la nariz, decía la orden gubernamental.

Desde entonces los padres de dos niños iniciaron un calvario judicial que acabó el miércoles en el Tribunal Constitucional con la declaración de que las mascarillas obligatorias y la alternancia de clases violaban el principio de igualdad, el derecho a la intimidad y el derecho a la educación.

Ambas medidas tomadas por el gobierno son “ilegales”, según el Tribunal Constitucional, porque el ministro de Sanidad no ha sido capaz de explicar de manera comprensible por qué considera necesarias las medidas controvertidas para frenar la pandemia.

En Austria las mascarillas ya padecieron un revés el mes pasado. El Ministerio de Salud encargó a las cuatro universidades austríacas un estudio para analizar la propagación del coronavirus en las escuelas. La conclusión fue que había “poca” y, además, que no había “una diferencia significativa entre los niños y los maestros”.

Los investigadores realizaron pruebas a 10.156 alumnos y profesores asintomáticos de primaria y secundaria al azar en 243 escuelas de todo el país entre el 28 de septiembre y el 22 de octubre. Sólo 40 de ellos eran portadores del virus, con una prevalencia del 0,39 por ciento. Entre los niños, el 0,37 por ciento eran positivos, en comparación con el 0,57 por ciento de los adultos, una diferencia demasiado pequeña para ser significativa, según el estudio.

Lo mismo que en otros países, en Austria la obligatoriedad de las mascarillas ha sido poco más que un cachondeo. En marzo quisieron imponerla sólo en los supermercados, porque no había para toda la población. “La situación en el mercado mundial es tensa”, dijo el canciller austriaco Sebastian Kurz el 29 de marzo.

¿Cómo remediar la obligatoriedad cuando hay carencia? La solución la dio el propio Kurz: las mascarillas caseras también sirven, siempre y cuando cubran la boca y la nariz de las personas. Cualquier trapo era suficiente. Una auténtica tomadura de pelo.

En Chequia ocurrió algo parecido. Desde el primer minuto obligaron a la población a ponerse unas mascarillas que no existían y el Presidente del gobierno, Andrej Babis, escribió en su cuenta de Twitter que bastaba con ponerse una de tela porque reducía la propagación del virus en un 80 por ciento.

En Eslovenia fue mucho peor: además de las mascarillas obligaron a la población a ponerse guantes. El delirio ha alcanzado grados muy diversos según cada gobierno.",https://mpr21.info/el-tribunal-constitucional-de-austria-prohibe-las-mascarillas-en-las-escuelas/,
306,0,Covid-19,AFPFactual,"APARECE NUEVO BROTE DE EXTRAÑO VIRUS MORTAL, OMS EN ALERTA","APARECE NUEVO BROTE DE EXTRAÑO VIRUS MORTAL, OMS EN ALERTA

Por si no tuvieramos poco con la pandemia mundial por el Covid-19 que está sacudiendo al mundo entero este 2020, la Organización Mundial de la Salud (OMS) alerta ahora de un nuevo brote mortal del virus Nipah en India.Este extraño virus se identificó hace más de 20 años en Malasia y es prácticamente mortal (tiene una tasa de letalidad de más del 70%), al no conocerse medicamentos ni vacuna para hacerle frente.

Ataca al cerebro y produce síntomas de gripe que llevan a un síndrome respiratorio. Quien logra sobrevivir lo hace frecuentemente con secuelas neurológicas.Según información facilitada por The New york Times, la transmisión a humanos del virus Nipah se da a través del contacto directo con murciélagos, cerdos o personas infectadas.

Su período de incubación es de 5 a 14 días y los síntomas pueden durar entre tres días y dos semanas. Las principales fuentes de contagio son los fluidos, como la saliva y la sangre.En las últimas semanas se reportado en India 18 nuevos casos de Nipah en la zona de Kerala (suroeste del país), que se ha cobrado la vida de 17 personas.

Un dato sin duda estremecedor, pues avisa de la gravedad de la enfermedad, descubierta en 1998 entre los criadores de cerdos de Malasia. En aquel momento, el virus mató a más de 100 personas.Se teme que el virus Nipah pueda extenderse a Dubai, dado el alto flujo de trabajadores indios que se trasladan frecuentemente a este país.

De esta forma, el peligroso virus resulta ser estadísticamente más mortal que el Covid-19, por lo que autoridades sanitarias a nivel mundial están en alerta sobre los casos que se han registrado las últimas horas en la India.",Perma | APARECE NUEVO BROTE DE EXTRAÑO VIRUS... - Carmen Despierta Noticia | Facebook,
308,1,Covid-19,El Economista,"España inyectará 13,380 millones de dólares para apoyar a empresas afectadas por Covid-19","El jefe del gobierno español Pedro Sánchez anunció este miércoles un paquete de 11,000 millones de euros (13,380 millones de dólares) para ayudar a las empresas en dificultades debido a la pandemia del covid-19.

En el anuncio lanzado durante una comparecencia en el Congreso de los Diputados, el dirigente socialista no especificó la naturaleza de esta ayuda ni si se inyectarán directamente en las empresas como reclaman desde hace meses sectores como el turístico, clave en la economía y muy impactado por las restricciones derivadas de la pandemia.

En las próximas semanas, ""el ejecutivo va a aprobar un paquete adicional de 11,000 millones de euros para nuevas actuaciones de empresas, pymes y autónomos"" especialmente en sectores como el turismo, la hostelería o el pequeño comercio, indicó Sánchez ante los diputados.

Con unas cuentas públicas en situación delicada, y la deuda disparada a máximos históricos, el ejecutivo español priorizó hasta ahora ayudas indirectas como una línea de créditos avalados por el Estado para la que se desbloquearon 116,000 millones de euros (141,000 millones de dólares). Además, el Estado ha desembolsado desde el comienzo de la pandemia 40,000 millones de euros (49,000 millones de dólares) para financiar los salarios de los trabajadores en desempleo parcial o las ayudas a trabajadores autónomos.

Asímismo, la administración central transfirió 24,000 millones de euros (29,000 millones de dólares) a los gobiernos regionales para sufragar el aumento del gasto en sanidad y educación.

El Producto Interior Bruto de España se desplomó en 2020 un 11% interanual, uno de los peores en la zona euro y el peor en décadas en este país con una economía muy dependiente del turismo.

La deuda pública se disparó un 10% interanual, alcanzando niveles históricos debido al aumento del gasto para contener el descalabro económico causado por la pandemia.

Todo ello repercutió en el mercado laboral, que terminó 2020 con más de medio millón de desempleados adicionales, especialmente en el turismo y la hostelería. Además, alrededor de 755,000 trabajadores se encontraban en planes de desempleo parcial a finales de diciembre.",https://www.eleconomista.com.mx/economia/Espana-inyectara-13380-millones-de-dolares-para-apoyar-a-empresas-afectadas-por-Covid-19-20210224-0050.html,
311,1,Covid-19,La Vanguardia,"Nipah, otro virus con el murciélago como huésped natural","La infección por el virus Nipah (VNi) apareció ya en 1988 en Kampung Sungai Nipah, Malasia. Es una zoonosis emergente que causa cuadros graves en animales y en el ser humano. El huésped natural del virus es el murciélago frutero de la familia Pteropodidae, género Pteropus. Se describen menos de 20 casos por año en el mundo.

En el caso de Malasia el huésped intermediario fue el cerdo. Sin embargo, en brotes posteriores no hubo huésped intermediario. En20014, en Bangladesh, los contagiados contrajeron la infección tras consumir savia de palma datilera contaminada por murciélagos fruteros infectados. La Organización Mundial de la Salud (OMS) avisó el pasado mes de junio de un nuevo brote en la India, país donde se han dado la mayoría de casos en los últimos años juntamente con Bangladesh. La comunidad científica cree que la mayoría de casos vienen a raíz de intoxicaciones causadas por el consumo de jugo palmera datilera, muy popular en los dos países nombrados anteriormente. Los murciélagos se cobijan en estos árboles y hacen sus necesidades en ellos. Los síntomas que provocan su infección son fiebre, dolores de cabeza, vómitos, dolor de garganta, somnolencia o mareos entre otros.

El período de incubación es entre 5 días y dos semanas mientras que los síntomas duran entre 3 y 14 días. Lo que más preocupa de este virus es su alta tasa de mortalidad (entre el 40 y el 75%) y que es muy contagioso. Además, puede dañar seriamente el cerebro dejando importantes secuelas neurológicas.

En el hombre la infección por VNi se asocia a un espectro de manifestaciones clínicas que van desde un proceso asintomático hasta un síndrome respiratorio agudo o una encefalitis mortal. El VNi también puede afectar a los cerdos y otros animales domésticos. 

Tranquiliza que el Nipah está muy localizado y que dadas las circunstancias actuales es poco probable que se extienda, no obstante, hay que ir con pies de plomo porque a día de hoy no hay vacuna ni medicamento que ponga remedio a sus dañinos efectos. ",https://www.lavanguardia.com/cribeo/fast-news/20210124/6188632/nipah-virus-causar-nueva-pandemia-mundial.html,
312,1,Covid-19,BBC,Coronavirus en Vietnam: cómo logró el país no registrar muertos pese a compartir 1.400 km de frontera con China,"¿Cómo lo lograron?

Es la pregunta que muchos gobiernos se plantean al ver cómo Vietnam contiene el brote de covid-19 con mayor rapidez y efectividad que sus vecinos más ricos.

Sus resultados son aún más sorprendentes teniendo en cuenta que comparte una amplia frontera de 1.400 kilómetros con China, donde se originó la infección.

Con una población de 95 millones de personas, Vietnam solo ha reportado 268 casos de coronavirus y ninguna muerte hasta el 23 de abril. Tras no registrar nuevos casos de infección en los últimos siete días, las autoridades vietnamitas anunciaron que empezarán a levantar el confinamiento en la mayoría del país a partir de este jueves. El corresponsal de la BBC en el Sureste Asiático, Jonathan Head, señala que Vietnam reaccionó con rapidez cuando se reportaron los primeros casos de covid-19 a finales de enero. “Prohibieron los vuelos, cerraron la frontera con China y lanzaron una amplia campaña nacional de información con atractivos mensajes en videos y afiches”, explica el corresponsal.

Estrategia rápida y efectiva
Vietnam es un país en vías de desarrollo, con una población de unos 95 millones, densos centros urbanos como Ciudad Ho Chi Min y una porosa frontera de 1.444 km con China que lo dejaba vulnerable a la amenaza de un contagio descontrolado. Sin embargo, la estrategia del gobierno comunista ha sido una de las más efectivas del mundo.

Según lo reportado por las autoridades, hasta el 23 de abril cuenta con 268 infectados, cero muertes y más de 140 pacientes recuperados.

Si bien es cierto que las cifras provienen del Ministerio de Salud de ese gobierno y que algunos de los métodos utilizados podrían ser anatema en países más democráticos, los expertos indican que no hay por qué dudar de los resultados y el accionar que han sido elogiados por la Organización Mundial de la Salud (OMS).

A finales de enero, cuando la mayoría de vietnamitas celebraban el Año Nuevo Lunar, el primer ministro Nguyen Xuan Phuc asistía a una reunión gubernamental donde se declaró la guerra al coronavirus, reportó el diario Financial Times. Vietnam fue uno de los primeros países en prohibir los vuelos desde y hacia China y, cuando en febrero apenas tenía más de diez casos confirmados, puso bajo confinamiento a todas las aldeas con más de 10.000 habitantes vecinas de la capital, Hanói. A mediados de marzo, estableció cuarentenas para todo el que entrara al país y canceló todos los vuelos internacionales.

Cualquier pasajero que llegaba a uno de los principales aeropuertos tenía que someterse a control obligatorio de temperatura y completar una declaración personal sanitaria entregando detalles de sus contactos, viaje e historial de salud, escriben los expertos Robyn Klingler-Vidra y Ba-Linh Tran en un Noticia para The Conversation.

Aislamiento obligatorio y agresivo rastreo
Estas medidas también se han impuesto para todo el que se desplace a las ciudades principales y algunas otras provincias, así como los que entran en edificios gubernamentales u hospitales.

Los locales comerciales como bancos, restaurantes y edificios de apartamentos también han implementado sus propios controles.

En el Noticia, Klinger-Vidra y Tran explican que alguien que registra una temperatura superior a los 38°C, es llevado al centro médico más cercano para más pruebas. A mediados de marzo, estableció cuarentenas para todo el que entrara al país y canceló todos los vuelos internacionales.

Cualquier pasajero que llegaba a uno de los principales aeropuertos tenía que someterse a control obligatorio de temperatura y completar una declaración personal sanitaria entregando detalles de sus contactos, viaje e historial de salud, escriben los expertos Robyn Klingler-Vidra y Ba-Linh Tran en un Noticia para The Conversation.

Aislamiento obligatorio y agresivo rastreo
Estas medidas también se han impuesto para todo el que se desplace a las ciudades principales y algunas otras provincias, así como los que entran en edificios gubernamentales u hospitales.

Los locales comerciales como bancos, restaurantes y edificios de apartamentos también han implementado sus propios controles.

En el Noticia, Klinger-Vidra y Tran explican que alguien que registra una temperatura superior a los 38°C, es llevado al centro médico más cercano para más pruebas. Sus principales estrategias han sido aislar a las personas infectadas -con cuarentenas forzadas- y agresivamente rastrear a todas con las que han tenido contacto. Residentes conforman equipos encargados de enfocarse en casos sospechosos de infección y hay redes del Partido Comunista que se encargan de vigilar los vecindarios.

“Vietnam es una sociedad movilizada”, declaró al Financial Times Carl Tahyer, profesor emérito de la Universidad New South Wales Canberra, en Australia.

“Es un estado unipartidista, tiene amplias fuerzas de seguridad pública, el ejército y el partido mismo, y es un gobierno jerárquico que es bueno para responder a desastres naturales”, añadió.

Campaña de comunicación
Pero el éxito también ha venido de convencer al público de que la cooperación es la clave del éxito, según dijo Takeshi Kasai, el director regional de la OMS para el Pacífico Occidental.

Eso se ha logrado con una creativa, incansable y eficaz campaña de comunicación de parte del gobierno.

Desde un comienzo expresaron con claridad la peligrosidad del virus y que tenía que tomarse muy en serio.

Klinger-Vidra y Tran escriben en The Conversation que cada día, diferentes sectores del gobierno vietnamita envían mensajes de texto a los ciudadanos por todo el país con detalles de síntomas, medidas de protección y cómo practicar el distanciamiento social. Las actualizaciones se distribuyen en diferentes plataformas. Finalmente, Vietnam impuso un programa intensivo de pruebas de control para coronavirus, con centros por todas las ciudades a los que pueden asistir todos los ciudadanos.

Los casos confirmados son rápidamente aislados y puestos en cuarentena.

Según lo investigado por Robyn Klingler-Vidra y Ba-Linh Tran, el gobierno ha validado tres kits de pruebas, fabricados en Vietnam, que cuestan menos de US$25 cada uno y que producen resultados en 90 minutos.

Aunque algunas puedan ser cuestionables, todas estas medidas han probado ser efectivas contra la propagación del coronavirus en el país asiático, que este jueves empezó paulatinamente a regresar a la actividad normal.

Ninguna provincia en Vietnam se considera ahora “altamente susceptible” a la pandemia, anunció el primer ministro Phuc el miércoles. No obstante, algunos negocios no esenciales permanecerán cerrados.

La otra cara
Aunque en general está siendo exitosa, esta estrategia también tiene efectos negativos, de acuerdo al editor del servicio vietnamita de la BBC, Giang Nguyen.

A las personas se les incita a vigilar a sus vecinos, por lo que el miedo a ser forzado a cumplir cuarentena puede haber provocado que algunos contagiados se oculten.

Las medidas también han afectado a la economía vietnamita, causando el cierre de muchos negocios.

La aerolínea estatal Vietnam Airlines reportó pérdidas de cientos de millones de dólares en cancelaciones de rutas a Estados Unidos, Europa y el este asiático.

La contención exitosa también ha perjudicado libertades civiles en algunas zonas. A través de una administración local eficiente y un aparato de seguridad intrusivo, Vietnam fue capaz de forzar cuarentenas en distritos enteros para contener el contagio.

Pero también ha impedido confinamientos generalizados como los que sufren algunos países europeos.

A 23 de abril, se han levantado las medidas de confinamiento impuestas en Hanói y otras doce ciudades. Pero tres distritos, donde viven alrededor de 450.000 personas, siguen confinados. Están custodiados por la milicia local y nadie puede salir.

""Con voluntad política, un Estado bien organizado y una población obediente ha sido suficiente para aislar al país de los peores efectos del coronavirus"", dijo Nguyen.",https://www.bbc.com/mundo/Noticia-52402064,
314,1,Covid-19,El Heraldo,Duque no aprobó plataforma bitcoin ‘para que ciudadanos generen más ingresos’,"“Estado de Emergencia: Iván Duque ofrece un Sistema para que los ciudadanos de Colombia generen Ingresos mientras dure el virus (sic)”. Este es el titular de la única noticia publicada en el portal localnewsreviews.com, en la que se asegura que el presidente colombiano “ha firmado el acuerdo más grande del siglo” para cambiar el sistema monetario mientras dure la pandemia por el coronavirus. 

A través de dicho acuerdo, según la “noticia”, el mandatario aprobó la creación de una plataforma llamada Bitcoin Era “para que los ciudadanos empiecen a generar ingresos con la criptomoneda”.  Compartimos el link de la publicación con el Centro Cibernético Policial y nos respondieron que, al verificarla con el Equipo de Respuesta a Incidentes de Seguridad Informática de la Policía [CSIRT-PONAL] en la Presidencia, podían determinar que el contenido es falso. 

Además, esta publicación tiene características similares e, incluso, presenta párrafos y datos iguales a los de otra nota falsa con la que se promocionaba una plataforma llamada Crypto Genius y que chequeamos en octubre de 2019. 

En el Noticia se empieza describiendo a Duque como un “magnate de negocios, filántropo en inversionista”, lo cual es sospechoso a primera vista.

Luego se incluye una supuesta entrevista con el “CEO de Bitcoin Era, Diego García”. Pero sus respuestas son exactamente iguales a las ofrecidas por el “CEO de Crypto Genius, Diego García” en el portal que verificamos hace casi un año. Además, la foto con la que se ilustraba al entrevistado en este último portal realmente era de Pete Accetturo, un YouTuber, actor de voz, comediante y portavoz estadounidense.

Esta no es la única foto falsa de la noticia. Hicimos búsquedas inversas en Google con todas las imágenes de los supuestos beneficiarios de Bitcoin Era y ninguno correspondía con el nombre que se presentaba. 

Por ejemplo, la foto de José Ruiz, que supuestamente es usuario y “estudiante interno” de Bitcoin Era, realmente corresponde a Adán Cortés, el estudiante mexicano que se hizo famoso por irrumpir en la ceremonia de la entrega del Nobel de Paz a la activista afgana Malala Yousafzai. 

Incluso, quienes crearon este portal cometieron el error de usar la misma imagen [de una mujer que apareció previamente en varios blogs sobre cultura y turismo mexicano] con nombres y “testimonios” diferentes. 

¿Qué es Bitcoin Era?

A lo largo de la supuesta noticia, se invita repetidamente a crear un usuario en ese sistema para obtener una de las 1.000 membresías gratuitas “de por vida” que se ofrecen. Luego se deben invertir mínimo 250 dólares para obtener ganancias supuestamente de más del 80 por ciento. 

La sugerencia aparece en por lo menos tres banners, en dos instructivos y en una actualización al final del Noticia en la que se advierte que quedan pocos lugares para acceder al sistema. Este último recurso, como escribimos en otro Noticia, suele usarse en este tipo de notas falsas para motivar la inscripción inmediata. 

Además, al clickear sobre cualquiera de las imágenes o pestañas del sitio web en donde se aloja la noticia, se accede a un supuesto portal de Bitcoin Era “exclusivo para negociadores en Colombia”. 

Así que hicimos una búsqueda avanzada de Google con el nombre de la plataforma y encontramos que aparece en varias listas de estafadores que se aprovechan de la popularidad de las criptomonedas. 

Incluso encontramos un video en el que se explica que la plantilla del sitio web de Bitcoin Era se ha reciclado para otras páginas de estafa como Bitcoin Fórmula y Bitcoin Revolution, que también han usado a personajes públicos como el exministro de Hacienda Mauricio Cárdenas para promocionarse a través de Noticia falsas. 

Así, concluímos que es falso que Iván Duque haya aprobado la creación de la plataforma Bitcoin Era para que los ciudadanos generen ingresos durante la pandemia por el coronavirus. ",https://www.elheraldo.co/colombia/duque-no-aprobo-plataforma-bitcoin-para-que-ciudadanos-generen-mas-ingresos-755378,
315,0,Covid-19,AFPFactual,_ ojala sea verdad a Dios pido ! Noticia de última hora de CNN: - * _,"_ ojala sea verdad a Dios pido !

Noticia de última hora de CNN: - * _

*Dr. Li Wenliang *, el héroe médico de China que fue castigado por decir la verdad sobre el Virus Corona y luego murió debido a la misma enfermedad, había documentado archivos de casos con fines de investigación y había propuesto en los archivos una cura que disminuiría significativamente el impacto del COVID. 19 Virus en el cuerpo humano. Los químicos * Methylxanthine *, * Theobromine * y * Theophylline * estimulan los compuestos que pueden evitar estos virus en un ser humano con al menos un sistema inmunitario promedio. Lo que es más sorprendente es que estas palabras complejas que eran tan difíciles de entender para las personas en China se llaman en realidad * Té * en India, SÍ, nuestro Té regular ya contiene todos estos químicos. La metilxantina principal en el té es la cafeína estimulante. Otras metilxantinas que se encuentran en el té son dos compuestos químicamente similares, teobromina y teofilina. La planta del té crea estos químicos como una forma de alejar a los insectos y otros animales. ¿Quién hubiera sabido que toda la solución a estos virus sería una simple taza de té? y esa es la razón por la que tantos pacientes en China están siendo curados. El personal del hospital en China comenzó a servir té a los pacientes 3 veces al día, y el efecto finalmente está en * Wuhan * ""El centro de esta pandemia"" ha sido contenido y la transmisión comunitaria casi se ha detenido.

Comparta este mensaje con sus amigos y familiares para informarles acerca de esta bendición en forma de té en su cocina.",Perma | LEUCOPERIODISMO Public Group | Facebook,
316,0,Covid-19,AFPFactual,"La Dra. Theresa Deisher: Los bebés nacen a los 5-6 meses vivos, con corazones que laten y sin anestesia.","La Dra. Theresa Deisher: Los bebés nacen a los 5-6 meses vivos, con corazones que laten y sin anestesia.
Se trata de una conversación muy importante entre Robert F. Kennedy, Jr. y la Dra. Theresa Deisher sobre el uso de los tejidos fetales humanos para cultivar virus en el marco de la investigación de vacunas, ya que la Dra. Deisher revela que en las vacunas se encuentran fragmentos de ADN humano.
La mayoría de las vacunas Covid en desarrollo utilizan tejidos fetales humanos para cultivar el coronavirus.
Entre las preguntas más pertinentes que el Sr. Kennedy hizo al Dr. Deisher una consiste en saber por qué los fabricantes de vacunas pasaron de usar exclusivamente tejido animal para las vacunas, a utilizar hace unos años tejido de fetos abortados.
La Dra. Deisher ha respondido que la industria farmacéutica está bajo fuertes presiones del movimiento de defensa de los derechos de los animales para que cese el uso de animales para la experimentación.
El Sr. Kennedy se quedó sorprendido y dijo:
""Pensar que los activistas de los derechos de los animales tienen más influencia sobre los fabricantes de vacunas que los activistas antiabortistas es particularmente inquietante. »
El Dr. Deisher respondió:
""Ese es el caso"". Y lo que es realmente alarmante es la falta de protesta sobre estos bebés humanos que nacen vivos a los cinco o seis meses de edad para asegurarse de que sus corazones siguen latiendo. Para que estos bebés puedan ser utilizados en las investigaciones que se está llevando a cabo, sus corazones deben estar latiendo.
Si el corazón ha dejado de latir, el bebé es inutilizable. No se puede usar. Así que estos bebés nacen vivos, y se les corta el corazón sin anestesia.",Perma | NO AL ABORTO - URGENTE! LEER ANTES DE QUE SEA BORRADO! La... | Facebook,
317,1,Covid-19,BBC News,Asintomáticos con coronavirus: qué se sabe del daño que el covid-19 puede causar en los pacientes que no desarrollan síntomas,"La medicina moderna enfatiza -y con razón- la importancia de la ciencia.

El foco, sin embargo, desplaza con frecuencia nuestra atención del verdadero objetivo de la atención médica: el cuidado (de los pacientes).

Esta idea fue capturada por la advertencia de William Osler (1849-1919) de atender al paciente más que a la enfermedad. Yo redescubrí la verdad de su consejo cuando dos pacientes en particular me enseñaron sobre la infección covid-19 y cuestionaron la experiencia que creía tener en el manejo de la neumonía.

El primer paciente con covid-19 que se presentó en mi hospital era probablemente el típico de los pacientes iniciales en muchos otros hospitales en ese momento. Era un hombre mayor con neumonía, a quien aún no se le había hecho la prueba del nuevo coronavirus, pero se suponía que lo tenia. Un equipo de expertos lo evaluó cuidadosamente, le recetó oxígeno de flujo alto y lo monitoreó en una guardia respiratoria. Esa noche, murió de forma inesperada.

El segundo paciente era una mujer de mediana edad enviada a una unidad de cuidados intensivos para que la conectaran a ventilación mecánica.

La muerte reciente me había dejado nervioso, así que fui a evaluarla. De camino a la guardia, me imaginaba lo que me esperaba: una paciente con grandes dificultades para respirar, que apenas era capaz de hablar, con el pecho agitado por el esfuerzo de tratar de llevar oxígeno a su sangre. Cuando llegué cubierto con mi equipo de protección y listo para sedarla e intubarla inmediatamente, pensé que me encontraba frente a la cama equivocada.

Ella estaba sentaba cómodamente en su cama, hablando por su móvil con su hija, sorprendida por mi apariencia. Colegas superprecavidos, pensé. Pero medí su saturación de oxígeno en sangre por las dudas, más por instinto que por preocupación.

Por su apariencia, esperaba que fuese normal (100%). Era de 75%, un nivel apenas compatible con la conciencia. Daño pulmonar silencioso

Aprendí rápidamente que muchos pacientes en estado avanzado de covid-19 no tenían ninguno de los rasgos distintivos de la enfermedad respiratoria grave hasta que colapsaron repentinamente y murieron.

La ciencia detrás de esta temprana lección está emergiendo ahora, con un estudio de Wuhan, China, que describe los cambios patológicos del pulmón en las tomografías de pacientes completamente asintomáticos. La falta de síntomas no es infrecuente en otras infecciones virulentas, como el Staphylococcus aureus resistente a la meticilina o SARM y C diff (Clostridioides difficile), pero lo que llama la atención con el SARS-CoV-2 (el virus que causa la covid-19) es que puede estar acompañado de daño orgánico subyacente.

Los investigadores encontraron lesiones consistentes con inflamación del tejido pulmonar subyacente (opacidades de vidrio esmerilado y consolidación, para usar la jerga médica), que no son específicas a la infección de SARS-CoV-2 y pueden verse en muchas otras enfermedades pulmonares.

Lo que sigue siendo un misterio es por qué, a pesar de estos cambios, los pacientes no muestran síntomas típicos de neumonía, como falta de aire severa.

Alrededor de una cuarta parte de los pacientes en el estudio desarrollaron fiebre, tos y dificultad para respirar, pero muchos no. La respuesta idiosincrásica a la infección es uno de varios misterios que plantea la covid-19, como es por qué ataca a ciertos grupos y no a otros: dos personas con exactamente la misma demografía y salud pueden expresar la enfermedad en los extremos opuestos del espectro.

El estudio refuerza que la ausencia de síntomas no implica la ausencia de daño.
Los riesgos

La falta de síntomas frente a una patología activa conlleva un riesgo tanto para las personas infectadas como para el público.

Las recomendaciones actuales alientan a los pacientes a quedarse en casa si son asintomáticos, lo que hace que la presentación tardía al hospital y la muerte súbita se conviertan en un riesgo.

Y también está la pesadilla de la salud pública, ya que cerca del 40-45% de la gente infectada con SARS-CoV-2 es asintomática, con una carga viral igual de alta que la de aquellos que están activamente enfermos.

Si le añades el significativo índice de falsos negativos de hasta un 20% en cribados (la estrategia aplicada sobre una población para detectar una enfermedad en individuos sin síntomas de esa enfermedad), donde a la gente se le dice erróneamente que no tiene la infección, la escala del problema se magnifica. Estos son los propagadores encubiertos que continuarán expulsando el virus por hasta 14 días, y esto plantea serias preguntas sobre la efectividad de las estrategias de testeo o el uso de herramientas de detección como el chequeo de la temperatura.

Se están empezando a recopilar retazos de evidencia, principalmente de muchos estudios pequeños y dispares.

La imagen completa se irá armando a medida que la calidad y cantidad de evidencia expanda y refine nuestra comprensión del SARS-CoV-2.  Sin embargo, la ciencia aún no informa a los médicos sobre la mejor manera de manejar a sus pacientes.

Las lesiones en una tomografía determinan qué tratamiento se necesita. Todavía hace falta una decisión personalizada basada en el juicio clínico.

Entonces, mientras crezca la comprensión científica, aplicaré el consejo de Osler con una convicción renovada: atiende a tus paciente con los cinco sentidos en alerta máxima. Te enseñarán lo que necesitas saber.

*Este Noticia fue publicado en The Conversation y reproducido aquí bajo la licencia Creative Commons. Haz clic aquí para leer la versión original en inglés.

John Kinnear es Director de la Escuela de Medicina de la Universidad Anglia Ruskin, Reino Unido. ",https://www.bbc.com/mundo/Noticia-53403871,
